kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	jadx.core.xmlgen.BinaryXMLParser	null	nsMap	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/BinaryXMLParser.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.xmlgen.BinaryXMLParser	parse(java.io.InputStream)
PARAMETER	jadx.core.xmlgen.BinaryXMLParser	deobfClassName(java.lang.String)	className	0	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/BinaryXMLParser.java	PASS_NULLABLE	nullable	jadx.core.xmlgen.BinaryXMLParser	decodeAttribute(int,int,int,java.lang.String,java.lang.String)
FIELD	jadx.core.xmlgen.CommonBinaryParser	null	is	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/CommonBinaryParser.java	FIELD_NO_INIT	nullable	jadx.core.xmlgen.CommonBinaryParser	null
FIELD	jadx.core.xmlgen.ProtoXMLParser	null	nsMap	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/ProtoXMLParser.java	METHOD_NO_INIT	nullable	jadx.core.xmlgen.ProtoXMLParser	null
FIELD	jadx.core.xmlgen.ProtoXMLParser	null	writer	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/ProtoXMLParser.java	METHOD_NO_INIT	nullable	jadx.core.xmlgen.ProtoXMLParser	null
FIELD	jadx.core.xmlgen.ProtoXMLParser	null	nsMap	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/ProtoXMLParser.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.xmlgen.ProtoXMLParser	parse(java.io.InputStream)
FIELD	jadx.core.dex.nodes.ClassNode	null	superClass	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.ClassNode	null
FIELD	jadx.core.dex.nodes.ClassNode	null	parentClass	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.ClassNode	null
FIELD	jadx.core.dex.nodes.ClassNode	null	superClass	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.ClassNode	null
FIELD	jadx.core.dex.nodes.ClassNode	null	superClass	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.ClassNode	initialLoad(jadx.api.plugins.input.data.IClassData)
FIELD	jadx.core.dex.nodes.ClassNode	null	superClass	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.ClassNode	updateGenericClsData(@org.jetbrains.annotations.Nullable jadx.core.dex.instructions.args.ArgType,java.util.List<jadx.core.dex.instructions.args.ArgType>,java.util.List<jadx.core.dex.instructions.args.ArgType>)
METHOD	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/AttrNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)
FIELD	jadx.core.dex.nodes.MethodNode	null	blocks	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	exitBlock	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	sVars	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	exceptionHandlers	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	loops	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	codeReader	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	MethodNode(jadx.core.dex.nodes.ClassNode,jadx.api.plugins.input.data.IMethodData)
FIELD	jadx.core.dex.nodes.MethodNode	null	blocks	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	unload()
FIELD	jadx.core.dex.nodes.MethodNode	null	exitBlock	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	unload()
METHOD	jadx.core.dex.nodes.MethodNode	getInstructions()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	getInstructions()
METHOD	jadx.core.dex.nodes.MethodNode	getEnterBlock()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	getEnterBlock()
METHOD	jadx.core.dex.nodes.MethodNode	getRegion()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	getRegion()
METHOD	jadx.core.dex.instructions.args.ArgType	selectFirst()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	WRONG_OVERRIDE_RETURN	nullable	jadx.core.dex.instructions.args.ArgType$KnownType	selectFirst()
METHOD	jadx.core.dex.instructions.args.ArgType	getPrimitiveType()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getPrimitiveType()
METHOD	jadx.core.dex.instructions.args.ArgType	getGenericTypes()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getGenericTypes()
METHOD	jadx.core.dex.instructions.args.ArgType	getWildcardType()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getWildcardType()
METHOD	jadx.core.dex.instructions.args.ArgType	getWildcardBound()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getWildcardBound()
METHOD	jadx.core.dex.instructions.args.ArgType	getInnerType()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getInnerType()
METHOD	jadx.core.dex.instructions.args.ArgType	getArrayElement()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getArrayElement()
METHOD	jadx.core.dex.instructions.args.ArgType	parse(char)	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	parse(char)
METHOD	jadx.core.dex.instructions.args.RegisterArg	getSVar()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/RegisterArg.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.RegisterArg	getSVar()
FIELD	jadx.core.dex.instructions.args.Typed	null	type	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/Typed.java	FIELD_NO_INIT	nullable	jadx.core.dex.instructions.args.Typed	null
METHOD	jadx.core.dex.instructions.args.CodeVar	getType()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/CodeVar.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.CodeVar	getType()
METHOD	jadx.core.dex.nodes.InsnNode	getResult()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/InsnNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.InsnNode	getResult()
FIELD	jadx.core.dex.nodes.BlockNode	null	cleanSuccessors	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.BlockNode	null
FIELD	jadx.core.dex.nodes.BlockNode	null	domFrontier	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.BlockNode	null
FIELD	jadx.core.dex.nodes.BlockNode	null	idom	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.BlockNode	null
FIELD	jadx.core.dex.nodes.BlockNode	null	doms	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.BlockNode	setDoms(java.util.BitSet)
FIELD	jadx.core.dex.nodes.BlockNode	null	domFrontier	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.BlockNode	setDomFrontier(java.util.BitSet)
FIELD	jadx.core.dex.nodes.BlockNode	null	idom	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.BlockNode	setIDom(jadx.core.dex.nodes.BlockNode)
METHOD	jadx.core.dex.regions.AbstractRegion	getParent()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/AbstractRegion.java	RETURN_NULLABLE	nullable	jadx.core.dex.regions.AbstractRegion	getParent()
FIELD	jadx.core.codegen.MethodGen	null	mth	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/codegen/MethodGen.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.codegen.MethodGen	MethodGen(jadx.core.codegen.ClassGen,@org.jetbrains.annotations.Nullable jadx.core.dex.nodes.MethodNode)
FIELD	jadx.core.dex.regions.conditions.IfRegion	null	thenRegion	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfRegion.java	METHOD_NO_INIT	nullable	jadx.core.dex.regions.conditions.IfRegion	null
FIELD	jadx.core.dex.regions.conditions.IfRegion	null	elseRegion	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfRegion.java	METHOD_NO_INIT	nullable	jadx.core.dex.regions.conditions.IfRegion	null
FIELD	jadx.core.dex.regions.conditions.IfRegion	null	elseRegion	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfRegion.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.regions.conditions.IfRegion	setElseRegion(jadx.core.dex.nodes.IContainer)
FIELD	jadx.core.dex.regions.loops.LoopRegion	null	body	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/loops/LoopRegion.java	METHOD_NO_INIT	nullable	jadx.core.dex.regions.loops.LoopRegion	null
FIELD	jadx.core.dex.regions.TryCatchRegion	null	tryCatchBlock	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/TryCatchRegion.java	METHOD_NO_INIT	nullable	jadx.core.dex.regions.TryCatchRegion	null
FIELD	jadx.core.dex.trycatch.ExceptionHandler	null	handlerRegion	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	METHOD_NO_INIT	nullable	jadx.core.dex.trycatch.ExceptionHandler	null
FIELD	jadx.core.dex.trycatch.ExceptionHandler	null	tryBlock	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	METHOD_NO_INIT	nullable	jadx.core.dex.trycatch.ExceptionHandler	null
METHOD	jadx.core.dex.info.ClassInfo	getAliasPkg()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java	RETURN_NULLABLE	nullable	jadx.core.dex.info.ClassInfo	getAliasPkg()
FIELD	jadx.core.dex.trycatch.TryCatchBlockAttr	null	topSplitter	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/TryCatchBlockAttr.java	METHOD_NO_INIT	nullable	jadx.core.dex.trycatch.TryCatchBlockAttr	null
FIELD	jadx.core.dex.regions.conditions.IfCondition	null	compare	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfCondition.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.regions.conditions.IfCondition	IfCondition(jadx.core.dex.regions.conditions.IfCondition.Mode,java.util.List<jadx.core.dex.regions.conditions.IfCondition>)
METHOD	jadx.core.dex.regions.conditions.IfInfo	getThenBlock()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfInfo.java	RETURN_NULLABLE	nullable	jadx.core.dex.regions.conditions.IfInfo	getThenBlock()
METHOD	jadx.core.dex.regions.conditions.IfInfo	getElseBlock()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfInfo.java	RETURN_NULLABLE	nullable	jadx.core.dex.regions.conditions.IfInfo	getElseBlock()
METHOD	jadx.core.dex.instructions.IfNode	getThenBlock()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.IfNode	getThenBlock()
FIELD	jadx.core.codegen.NameGen	null	mth	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/codegen/NameGen.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.codegen.NameGen	NameGen(jadx.core.dex.nodes.MethodNode,jadx.core.codegen.ClassGen)
FIELD	jadx.core.dex.instructions.InvokeNode	null	mth	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.instructions.InvokeNode	InvokeNode(@org.jetbrains.annotations.Nullable jadx.core.dex.info.MethodInfo,jadx.core.dex.instructions.InvokeType,int)
FIELD	jadx.core.dex.instructions.FillArrayInsn	null	arrayData	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/FillArrayInsn.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.FillArrayInsn	null
FIELD	jadx.core.dex.instructions.InvokeCustomNode	null	implMthInfo	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.InvokeCustomNode	null
FIELD	jadx.core.dex.instructions.InvokeCustomNode	null	callInsn	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.InvokeCustomNode	null
FIELD	jadx.core.dex.instructions.InvokeCustomNode	null	implMthInfo	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.InvokeCustomNode	null
FIELD	jadx.core.dex.instructions.InvokeCustomNode	null	callInsn	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.InvokeCustomNode	null
FIELD	jadx.core.dex.instructions.mods.TernaryInsn	null	condition	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/mods/TernaryInsn.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.mods.TernaryInsn	null
FIELD	jadx.core.dex.instructions.mods.TernaryInsn	null	condition	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/mods/TernaryInsn.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.instructions.mods.TernaryInsn	TernaryInsn(jadx.core.dex.regions.conditions.IfCondition,jadx.core.dex.instructions.args.RegisterArg,jadx.core.dex.instructions.args.InsnArg,jadx.core.dex.instructions.args.InsnArg)
FIELD	jadx.core.xmlgen.entry.ValuesParser	null	androidResMap	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/entry/ValuesParser.java	FIELD_NO_INIT	nullable	jadx.core.xmlgen.entry.ValuesParser	null
FIELD	jadx.core.clsp.ClspGraph	null	nameMap	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/clsp/ClspGraph.java	METHOD_NO_INIT	nullable	jadx.core.clsp.ClspGraph	null
FIELD	jadx.core.clsp.ClspGraph	null	superTypesCache	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/clsp/ClspGraph.java	METHOD_NO_INIT	nullable	jadx.core.clsp.ClspGraph	null
FIELD	jadx.core.clsp.ClspGraph	null	implementsCache	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/clsp/ClspGraph.java	METHOD_NO_INIT	nullable	jadx.core.clsp.ClspGraph	null
METHOD	jadx.core.clsp.ClspClass	getParents()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/clsp/ClspClass.java	RETURN_NULLABLE	nullable	jadx.core.clsp.ClspClass	getParents()
FIELD	jadx.core.clsp.ClsSet	null	classes	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/clsp/ClsSet.java	METHOD_NO_INIT	nullable	jadx.core.clsp.ClsSet	null
METHOD	jadx.core.clsp.ClsSet	getCls(java.lang.String,java.util.Map<java.lang.String,jadx.core.clsp.ClspClass>)	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/clsp/ClsSet.java	RETURN_NULLABLE	nullable	jadx.core.clsp.ClsSet	getCls(java.lang.String,java.util.Map<java.lang.String,jadx.core.clsp.ClspClass>)
METHOD	jadx.core.clsp.ClsSet	readArgType(java.io.DataInputStream)	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/clsp/ClsSet.java	RETURN_NULLABLE	nullable	jadx.core.clsp.ClsSet	readArgType(java.io.DataInputStream)
FIELD	jadx.core.export.TemplateFile$ParserState	null	curVariable	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/export/TemplateFile.java	FIELD_NO_INIT	nullable	jadx.core.export.TemplateFile$ParserState	null
FIELD	jadx.core.utils.DebugUtils	null	execTimes	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/utils/DebugUtils.java	FIELD_NO_INIT	nullable	jadx.core.utils.DebugUtils	null
METHOD	jadx.core.xmlgen.ResTableParser$PackageChunk	getTypeStrings()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/ResTableParser.java	RETURN_NULLABLE	nullable	jadx.core.xmlgen.ResTableParser$PackageChunk	getTypeStrings()
METHOD	jadx.core.xmlgen.ManifestAttributes	getInstance()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/xmlgen/ManifestAttributes.java	RETURN_NULLABLE	nullable	jadx.core.xmlgen.ManifestAttributes	getInstance()
METHOD	jadx.core.deobf.Deobfuscator	getPackageNode(java.lang.String,boolean)	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java	RETURN_NULLABLE	nullable	jadx.core.deobf.Deobfuscator	getPackageNode(java.lang.String,boolean)
METHOD	jadx.core.dex.nodes.parser.SignatureParser	consumeType()	null	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/parser/SignatureParser.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.parser.SignatureParser	consumeType()
FIELD	jadx.core.dex.visitors.SignatureProcessor	null	root	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/SignatureProcessor.java	FIELD_NO_INIT	nullable	jadx.core.dex.visitors.SignatureProcessor	null
FIELD	jadx.core.dex.instructions.SwitchInsn	null	targetBlocks	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/SwitchInsn.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.SwitchInsn	null
FIELD	jadx.core.dex.instructions.SwitchInsn	null	defTargetBlock	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/SwitchInsn.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.SwitchInsn	null
FIELD	jadx.core.dex.visitors.EnumVisitor$EnumData	null	valuesField	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/EnumVisitor.java	METHOD_NO_INIT	nullable	jadx.core.dex.visitors.EnumVisitor$EnumData	null
FIELD	jadx.core.dex.visitors.EnumVisitor$EnumData	null	valuesInitInsn	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/EnumVisitor.java	METHOD_NO_INIT	nullable	jadx.core.dex.visitors.EnumVisitor$EnumData	null
FIELD	jadx.core.dex.visitors.typeinference.TypeSearchVarInfo	null	currentType	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/typeinference/TypeSearchVarInfo.java	METHOD_NO_INIT	nullable	jadx.core.dex.visitors.typeinference.TypeSearchVarInfo	null
FIELD	jadx.core.dex.visitors.typeinference.TypeSearchVarInfo	null	candidateTypes	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/typeinference/TypeSearchVarInfo.java	METHOD_NO_INIT	nullable	jadx.core.dex.visitors.typeinference.TypeSearchVarInfo	null
FIELD	jadx.core.dex.visitors.typeinference.TypeSearchVarInfo	null	constraints	null	/home/nima/Desktop/docker/benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/typeinference/TypeSearchVarInfo.java	METHOD_NO_INIT	nullable	jadx.core.dex.visitors.typeinference.TypeSearchVarInfo	null
